Year,Runtype,Indicator,medval,lowval,highval
2037,ProgAnyDisease_AI,N_incDs,4456.37724362552,3021.83737607563,5019.10029405622
2038,ProgAnyDisease_AI,N_incDs,4245.88682467121,2857.40891081273,4800.33784464853
2039,ProgAnyDisease_AI,N_incDs,4053.40686522094,2704.97663797748,4598.95278937463
2040,ProgAnyDisease_AI,N_incDs,3766.32709552718,2482.40546021125,4289.77594421186
2041,ProgAnyDisease_AI,N_incDs,3508.01589031939,2288.49379753477,4005.45271766283
2042,ProgAnyDisease_AI,N_incDs,3280.47446960101,2117.57749141428,3754.07402888751
2043,ProgAnyDisease_AI,N_incDs,3080.09517421072,1968.13475266096,3531.94114107402
2044,ProgAnyDisease_AI,N_incDs,2902.32528516826,1836.00463491051,3334.63147726622
2045,ProgAnyDisease_AI,N_incDs,2742.01484304354,1720.12749689504,3158.17897851021
2046,ProgAnyDisease_AI,N_incDs,2600.80098177848,1615.79427018999,2999.51261731029
2047,ProgAnyDisease_AI,N_incDs,2471.76945660283,1522.42560046572,2856.39343491866
2048,ProgAnyDisease_AI,N_incDs,2356.45067848345,1439.90754486707,2726.90665545311
2049,ProgAnyDisease_AI,N_incDs,2249.76244949694,1364.1513789974,2609.40453331981
2050,ProgAnyDisease_AI,N_incDs,2155.70011790397,1295.58502640674,2502.44504992102
2023,ProgInfecDisease_AI,N_incDs,7640.11488440869,5852.42831869964,8229.29397571861
2024,ProgInfecDisease_AI,N_incDs,7429.97928672458,5659.77112696299,8032.2664733513
2025,ProgInfecDisease_AI,N_incDs,7231.0737034084,5459.21001027464,7843.83788891881
2026,ProgInfecDisease_AI,N_incDs,7042.24836749542,5266.80108002844,7663.21620894207
2027,ProgInfecDisease_AI,N_incDs,6863.56281334932,5084.24826518613,7489.02396823052
2028,ProgInfecDisease_AI,N_incDs,6687.01800257928,4910.92855260991,7321.75686664758
2029,ProgInfecDisease_AI,N_incDs,6512.28082477715,4749.87201671417,7160.83957791874
2030,ProgInfecDisease_AI,N_incDs,6311.40768530971,4552.77718742553,6960.35552237949
2031,ProgInfecDisease_AI,N_incDs,6071.80882741347,4350.04703612751,6722.34156899744
2032,ProgInfecDisease_AI,N_incDs,5821.52213997695,4123.88926674037,6460.00139557323
2033,ProgInfecDisease_AI,N_incDs,5549.62672432448,3894.53851897225,6184.16561052122
2034,ProgInfecDisease_AI,N_incDs,5280.88908315918,3667.12129488753,5899.17270345102
2035,ProgInfecDisease_AI,N_incDs,5046.17622975545,3470.98292083891,5655.25078727847
2036,ProgInfecDisease_AI,N_incDs,4839.58419498302,3307.22177679576,5441.63770720357
2037,ProgInfecDisease_AI,N_incDs,4655.14048931879,3161.43799330503,5249.43242059492
2038,ProgInfecDisease_AI,N_incDs,4485.62668459135,3021.52063462964,5075.42750533054
2039,ProgInfecDisease_AI,N_incDs,4329.77860111349,2893.66448474816,4915.07182240163
2040,ProgInfecDisease_AI,N_incDs,4073.64264830299,2686.18441493864,4633.35191561102
2041,ProgInfecDisease_AI,N_incDs,3839.39427548365,2519.92899539015,4383.80606036876
2042,ProgInfecDisease_AI,N_incDs,3642.51157225048,2368.08932578887,4169.17682316974
2043,ProgInfecDisease_AI,N_incDs,3467.52122964124,2236.44641849772,3982.62434061981
2044,ProgInfecDisease_AI,N_incDs,3318.26828325095,2117.77797833606,3818.33739127026
2045,ProgInfecDisease_AI,N_incDs,3183.40243463948,2017.00791560407,3671.67498959457
2046,ProgInfecDisease_AI,N_incDs,3059.42266453537,1925.12035061891,3539.06528844516
2047,ProgInfecDisease_AI,N_incDs,2946.53651100034,1840.84510281453,3418.16629197075
2048,ProgInfecDisease_AI,N_incDs,2843.10388293102,1763.82800760047,3307.18953535931
2049,ProgInfecDisease_AI,N_incDs,2748.87101268615,1693.03990318146,3204.74586433863
2050,ProgInfecDisease_AI,N_incDs,2661.62869162954,1627.64027868812,3109.71529180626
2023,ProgClinDisease_AI,N_incDs,7640.11488440869,5852.42831869964,8229.29397571861
2024,ProgClinDisease_AI,N_incDs,7429.97928672458,5659.77112696299,8032.2664733513
2025,ProgClinDisease_AI,N_incDs,7231.0737034084,5459.21001027464,7843.83788891881
2026,ProgClinDisease_AI,N_incDs,7042.24836749542,5266.80108002844,7663.21620894207
2027,ProgClinDisease_AI,N_incDs,6863.56281334932,5084.24826518613,7489.02396823052
2028,ProgClinDisease_AI,N_incDs,6687.01800257928,4910.92855260991,7321.75686664758
2029,ProgClinDisease_AI,N_incDs,6512.28082477715,4749.87201671417,7160.83957791874
2030,ProgClinDisease_AI,N_incDs,6351.69616398037,4601.30181361054,7006.81251059841
2031,ProgClinDisease_AI,N_incDs,6189.74110587513,4456.34203469146,6854.4892663767
2032,ProgClinDisease_AI,N_incDs,6030.16448537986,4317.83666984586,6703.77173468748
2033,ProgClinDisease_AI,N_incDs,5878.32602748808,4180.3861508175,6553.79903540681
2034,ProgClinDisease_AI,N_incDs,5729.89669953575,4044.63660614655,6404.36779313031
2035,ProgClinDisease_AI,N_incDs,5582.43666191693,3915.55469744359,6256.6452639187
2036,ProgClinDisease_AI,N_incDs,5442.78622685548,3793.99074497191,6114.89971861438
2037,ProgClinDisease_AI,N_incDs,5309.33682927095,3679.11440249503,5980.04809372142
2038,ProgClinDisease_AI,N_incDs,5181.50707244686,3570.13156880053,5851.07041234277
2039,ProgClinDisease_AI,N_incDs,5058.97240273724,3470.63914417511,5729.31247494873
2040,ProgClinDisease_AI,N_incDs,4937.1774663284,3376.24557866592,5605.78643442151
2041,ProgClinDisease_AI,N_incDs,4812.24423173503,3277.45311538105,5477.62403538199
2042,ProgClinDisease_AI,N_incDs,4691.85250807287,3181.20201034324,5353.49578708809
2043,ProgClinDisease_AI,N_incDs,4576.75456146425,3090.77942626093,5234.65683388887
2044,ProgClinDisease_AI,N_incDs,4468.54698626954,3005.4535720004,5121.00279593766
2045,ProgClinDisease_AI,N_incDs,4366.36760416863,2924.52918840218,5012.66901763491
2046,ProgClinDisease_AI,N_incDs,4268.3089870256,2850.46187999839,4908.76978269358
2047,ProgClinDisease_AI,N_incDs,4174.46519006054,2776.95176681255,4810.32333240891
2048,ProgClinDisease_AI,N_incDs,4084.31637667831,2706.51772248874,4717.02377755449
2049,ProgClinDisease_AI,N_incDs,3997.48408912125,2638.85997581137,4626.48614867731
2050,ProgClinDisease_AI,N_incDs,3914.04453852787,2573.80279254746,4538.76600692452
2023,baseline,N_incDc,2785.01868474203,2400.3880142516,3028.3875485885
2024,baseline,N_incDc,2710.94715787979,2313.42555597959,2949.93877488461
2025,baseline,N_incDc,2639.96475934327,2231.05782641602,2875.47618640164
2026,baseline,N_incDc,2567.33259570306,2152.92460566704,2805.08612278106
2027,baseline,N_incDc,2501.71582940677,2078.76735155205,2737.49750188451
2028,baseline,N_incDc,2440.60418035012,2008.4219295092,2671.34660528918
2029,baseline,N_incDc,2381.18406830226,1945.4310713285,2609.27464254611
2030,baseline,N_incDc,2322.76888290183,1882.28724634829,2550.86812103699
2031,baseline,N_incDc,2265.86126715704,1821.70132259272,2490.7823407339
2032,baseline,N_incDc,2210.76416085255,1764.0492253354,2435.54210336425
2033,baseline,N_incDc,2160.11290366202,1709.02447791729,2382.59008794483
2034,baseline,N_incDc,2111.76891593914,1656.52870201931,2330.79510022967
2035,baseline,N_incDc,2065.34123904043,1606.26785462061,2280.77850838367
2036,baseline,N_incDc,2019.55707557074,1558.18452622032,2232.50364564227
2037,baseline,N_incDc,1975.67072552538,1512.25799405763,2186.72583844205
2038,baseline,N_incDc,1932.84593089028,1468.38099675885,2143.10799942599
2039,baseline,N_incDc,1891.22849724393,1426.47670245121,2101.01011347616
2040,baseline,N_incDc,1851.7182105526,1386.48773583511,2060.423233781
2041,baseline,N_incDc,1813.04822011149,1348.29147217393,2021.24912342979
2042,baseline,N_incDc,1778.27000049251,1311.77237396741,1983.42769612764
2043,baseline,N_incDc,1743.40118462589,1276.83163131421,1947.2268236328
2044,baseline,N_incDc,1709.80111796409,1243.36778378745,1912.23258504235
2045,baseline,N_incDc,1677.15362411191,1211.28934281473,1878.36642954283
2046,baseline,N_incDc,1643.31623625099,1180.52367218436,1843.58699497425
2047,baseline,N_incDc,1611.59945552692,1150.97514137001,1810.82794336403
2048,baseline,N_incDc,1581.40031484453,1122.57488897307,1780.59697687441
2049,baseline,N_incDc,1552.45613104858,1095.25638153136,1751.60036593878
2050,baseline,N_incDc,1524.58435534529,1068.9551157041,1722.01857500331
2023,ProgAnyDisease_AI,N_incDc,2785.01868473974,2400.38801425083,3028.38754858575
2024,ProgAnyDisease_AI,N_incDc,2710.94715787771,2313.42555597881,2949.93877488207
2025,ProgAnyDisease_AI,N_incDc,2639.96475934238,2231.05782641413,2875.47618639287
2026,ProgAnyDisease_AI,N_incDc,2567.33259570045,2152.92460566647,2805.08612278192
2027,ProgAnyDisease_AI,N_incDc,2501.71582940639,2078.76735154913,2737.49750188293
2028,ProgAnyDisease_AI,N_incDc,2440.60418034949,2008.4219295086,2671.34660528829
2029,ProgAnyDisease_AI,N_incDc,2381.18406830047,1945.43107132845,2609.27464254411
2030,ProgAnyDisease_AI,N_incDc,2311.75798155686,1872.132171784,2539.15074443115
2031,ProgAnyDisease_AI,N_incDc,2228.29980458839,1786.61424685496,2449.30277076468
2032,ProgAnyDisease_AI,N_incDc,2130.54899181201,1693.11783569756,2351.75820314044
2033,ProgAnyDisease_AI,N_incDc,2031.7828808868,1594.41844831953,2241.33247631932
2034,ProgAnyDisease_AI,N_incDc,1922.38436648953,1493.05673630696,2125.06455673719
2035,ProgAnyDisease_AI,N_incDc,1818.89839237408,1397.82138269246,2016.60680864039
2036,ProgAnyDisease_AI,N_incDc,1726.09572047939,1312.73465551668,1918.66435513488
2037,ProgAnyDisease_AI,N_incDc,1642.88507247157,1236.03849510209,1829.42033213692
2038,ProgAnyDisease_AI,N_incDc,1566.31983793054,1166.60083480145,1747.11848974608
2039,ProgAnyDisease_AI,N_incDc,1497.08713235967,1103.49085779731,1668.75848832006
2040,ProgAnyDisease_AI,N_incDc,1407.28241587689,1024.61757408186,1571.13738513172
2041,ProgAnyDisease_AI,N_incDc,1307.22482017514,941.270049888341,1464.23729746012
2042,ProgAnyDisease_AI,N_incDc,1222.29640824877,869.623321973489,1368.86525819779
2043,ProgAnyDisease_AI,N_incDc,1148.15348817477,806.957482837694,1285.73623238285
2044,ProgAnyDisease_AI,N_incDc,1080.99701239939,751.936359231766,1212.02255464124
2045,ProgAnyDisease_AI,N_incDc,1020.70693622527,703.334607507044,1146.51725741616
2046,ProgAnyDisease_AI,N_incDc,966.164031482595,660.078032602708,1088.04451361703
2047,ProgAnyDisease_AI,N_incDc,918.526091849995,621.421553353392,1035.38097603836
2048,ProgAnyDisease_AI,N_incDc,874.334424934769,586.741816515813,987.902386778294
2049,ProgAnyDisease_AI,N_incDc,836.051458220896,555.506379854507,945.803626180912
2050,ProgAnyDisease_AI,N_incDc,801.116491697617,527.260554188688,906.62771747647
2023,ProgInfecDisease_AI,N_incDc,2785.01868473974,2400.38801425083,3028.38754858575
2024,ProgInfecDisease_AI,N_incDc,2710.94715787771,2313.42555597881,2949.93877488207
2025,ProgInfecDisease_AI,N_incDc,2639.96475934238,2231.05782641413,2875.47618639287
2026,ProgInfecDisease_AI,N_incDc,2567.33259570045,2152.92460566647,2805.08612278192
2027,ProgInfecDisease_AI,N_incDc,2501.71582940639,2078.76735154913,2737.49750188293
2028,ProgInfecDisease_AI,N_incDc,2440.60418034949,2008.4219295086,2671.34660528829
2029,ProgInfecDisease_AI,N_incDc,2381.18406830047,1945.43107132845,2609.27464254411
2030,ProgInfecDisease_AI,N_incDc,2311.78595482461,1872.14833656201,2539.21245092126
2031,ProgInfecDisease_AI,N_incDc,2229.70092845386,1787.70542188309,2451.02895270205
2032,ProgInfecDisease_AI,N_incDc,2135.9910088718,1697.68731354896,2357.62410014065
2033,ProgInfecDisease_AI,N_incDc,2042.99302585341,1605.36498890824,2253.91658106738
2034,ProgInfecDisease_AI,N_incDc,1945.93029944832,1513.1451887856,2153.21949276611
2035,ProgInfecDisease_AI,N_incDc,1856.95490312889,1429.41562004113,2060.92438602018
2036,ProgInfecDisease_AI,N_incDc,1779.98484580789,1357.01233799493,1981.00560773604
2037,ProgInfecDisease_AI,N_incDc,1712.04914722748,1292.80090911118,1906.74005246761
2038,ProgInfecDisease_AI,N_incDc,1652.24912383204,1234.88377818539,1841.64070257687
2039,ProgInfecDisease_AI,N_incDc,1594.46088741485,1181.98846696566,1780.96741468684
2040,ProgInfecDisease_AI,N_incDc,1514.05025530441,1110.50173432816,1694.64297141341
2041,ProgInfecDisease_AI,N_incDc,1423.33134543244,1032.9659342794,1599.0185818421
2042,ProgInfecDisease_AI,N_incDc,1348.05295608969,968.884640031455,1517.94797879966
2043,ProgInfecDisease_AI,N_incDc,1284.50352465006,913.522294839596,1445.79620771899
2044,ProgInfecDisease_AI,N_incDc,1229.53082793728,865.20443182648,1385.01495059815
2045,ProgInfecDisease_AI,N_incDc,1179.16857997748,822.48042650609,1330.64692353405
2046,ProgInfecDisease_AI,N_incDc,1134.08109529112,784.151854752819,1281.97741460959
2047,ProgInfecDisease_AI,N_incDc,1092.45816344117,749.568541925419,1237.84577404819
2048,ProgInfecDisease_AI,N_incDc,1054.64288776666,718.04835390569,1197.06352610736
2049,ProgInfecDisease_AI,N_incDc,1018.86989687852,689.276337165679,1159.6769722406
2050,ProgInfecDisease_AI,N_incDc,986.716301085067,662.918049406419,1125.25797420759
2023,ProgClinDisease_AI,N_incDc,2785.01868473974,2400.38801425083,3028.38754858575
2024,ProgClinDisease_AI,N_incDc,2710.94715787771,2313.42555597881,2949.93877488207
2025,ProgClinDisease_AI,N_incDc,2639.96475934238,2231.05782641413,2875.47618639287
2026,ProgClinDisease_AI,N_incDc,2567.33259570045,2152.92460566647,2805.08612278192
2027,ProgClinDisease_AI,N_incDc,2501.71582940639,2078.76735154913,2737.49750188293
2028,ProgClinDisease_AI,N_incDc,2440.60418034949,2008.4219295086,2671.34660528829
2029,ProgClinDisease_AI,N_incDc,2381.18406830047,1945.43107132845,2609.27464254411
2030,ProgClinDisease_AI,N_incDc,2313.243333087,1873.76104945618,2540.85301648662
2031,ProgClinDisease_AI,N_incDc,2236.58290598428,1795.79886421723,2458.99518306193
2032,ProgClinDisease_AI,N_incDc,2153.36833473734,1716.92909416602,2376.70499568171
2033,ProgClinDisease_AI,N_incDc,2073.85188120325,1639.58629618215,2293.33872390336
2034,ProgClinDisease_AI,N_incDc,1996.46770345531,1565.288043316,2209.13919902504
2035,ProgClinDisease_AI,N_incDc,1928.47530022592,1501.0200594074,2135.5502973205
2036,ProgClinDisease_AI,N_incDc,1872.03086765471,1447.19145269649,2073.90243588473
2037,ProgClinDisease_AI,N_incDc,1822.51013459327,1400.25472156887,2020.78027837198
2038,ProgClinDisease_AI,N_incDc,1779.49154761328,1358.21748936662,1973.84393317802
2039,ProgClinDisease_AI,N_incDc,1739.79978062161,1319.76661376307,1931.78986319597
2040,ProgClinDisease_AI,N_incDc,1675.53947034098,1260.04905581014,1864.38719452071
2041,ProgClinDisease_AI,N_incDc,1602.11237492213,1198.16560199052,1786.48016650346
2042,ProgClinDisease_AI,N_incDc,1548.24582158181,1150.54351016838,1724.96156398109
2043,ProgClinDisease_AI,N_incDc,1502.3157483616,1111.73187781597,1675.31956906792
2044,ProgClinDisease_AI,N_incDc,1463.47761688935,1079.23853287203,1635.49146275019
2045,ProgClinDisease_AI,N_incDc,1433.10287354633,1051.1973530347,1600.95013503865
2046,ProgClinDisease_AI,N_incDc,1404.46721511051,1026.21757035463,1570.69692097942
2047,ProgClinDisease_AI,N_incDc,1379.43776930016,1003.42908952424,1543.71772596487
2048,ProgClinDisease_AI,N_incDc,1354.91712313752,982.221015614758,1520.1933948279
2049,ProgClinDisease_AI,N_incDc,1332.64660758377,962.162612484311,1497.09381282412
2050,ProgClinDisease_AI,N_incDc,1310.37511957724,942.947639173806,1474.82748985388
2023,baseline,N_incDsDc,10419.2236206023,8267.78353716932,11198.2699072705
2024,baseline,N_incDsDc,10142.928960454,7966.51812625013,10917.2670300902
2025,baseline,N_incDsDc,9869.10136870974,7683.00410555147,10652.9773630905
2026,baseline,N_incDsDc,9598.67834519757,7436.76748009734,10401.9319431165
2027,baseline,N_incDsDc,9360.14540599984,7194.06237086363,10163.9162408436
2028,baseline,N_incDsDc,9128.42442188156,6949.94552551142,9935.2459450625
2029,baseline,N_incDsDc,8904.68895608514,6717.9997104869,9717.23517002915
2030,baseline,N_incDsDc,8676.67159520937,6497.02942300606,9502.39939769719
2031,baseline,N_incDsDc,8473.40131494287,6286.63333430934,9291.27644245719
2032,baseline,N_incDsDc,8277.77299093314,6086.26690227756,9090.8189261182
2033,baseline,N_incDsDc,8086.44919973224,5895.12743344209,8900.76731367707
2034,baseline,N_incDsDc,7896.5549770292,5720.00188081516,8719.56271759009
2035,baseline,N_incDsDc,7712.96616126104,5554.41224369259,8546.64691762184
2036,baseline,N_incDsDc,7536.48658328893,5390.3892011902,8379.26209490189
2037,baseline,N_incDsDc,7370.2142507111,5233.82704471645,8217.27657129651
2038,baseline,N_incDsDc,7208.80683153811,5088.57549751371,8060.01985728398
2039,baseline,N_incDsDc,7053.1444351936,4943.46088499101,7909.08830459702
2040,baseline,N_incDsDc,6901.32886290393,4804.9929107752,7765.14107766443
2041,baseline,N_incDsDc,6754.50033325746,4672.72567022063,7621.77691279103
2042,baseline,N_incDsDc,6616.35119051145,4546.24689781633,7484.35059318215
2043,baseline,N_incDsDc,6483.35476244367,4425.21973750119,7352.0604999483
2044,baseline,N_incDsDc,6352.35215540368,4309.28689817259,7223.9768798283
2045,baseline,N_incDsDc,6225.69621914363,4202.093169627,7100.40587330656
2046,baseline,N_incDsDc,6101.67451488666,4095.73413249931,6981.28882274609
2047,baseline,N_incDsDc,5983.74462201376,3993.54852680772,6863.01730781722
2048,baseline,N_incDsDc,5870.45889941502,3895.30972589532,6748.50839220452
2049,baseline,N_incDsDc,5756.31756805605,3800.79318826694,6637.31620668658
2050,baseline,N_incDsDc,5645.0757160172,3709.7786627625,6529.20376370744
2023,ProgAnyDisease_AI,N_incDsDc,10419.2236206007,8267.78353716971,11198.2699072724
2024,ProgAnyDisease_AI,N_incDsDc,10142.9289604499,7966.51812624579,10917.267030079
2025,ProgAnyDisease_AI,N_incDsDc,9869.1013686982,7683.00410549786,10652.9773630823
2026,ProgAnyDisease_AI,N_incDsDc,9598.67834519036,7436.76748004343,10401.9319431105
2027,ProgAnyDisease_AI,N_incDsDc,9360.1454059965,7194.0623708656,10163.9162408349
2028,ProgAnyDisease_AI,N_incDsDc,9128.42442187692,6949.94552550903,9935.24594506011
2029,ProgAnyDisease_AI,N_incDsDc,8904.68895608072,6717.99971048321,9717.23516999299
2030,ProgAnyDisease_AI,N_incDsDc,8623.16558325509,6447.74545376093,9435.51580536045
2031,ProgAnyDisease_AI,N_incDsDc,8311.64275777838,6142.05985699445,9103.46732597665
2032,ProgAnyDisease_AI,N_incDsDc,7950.73949110837,5811.68301014762,8728.44756970777
2033,ProgAnyDisease_AI,N_incDsDc,7556.57654499841,5469.82907823333,8327.72064153478
2034,ProgAnyDisease_AI,N_incDsDc,7153.59955827564,5127.61766542022,7904.62137219374
2035,ProgAnyDisease_AI,N_incDsDc,6772.83980935477,4807.97258819498,7509.50813488228
2036,ProgAnyDisease_AI,N_incDsDc,6426.07990806139,4525.64461745735,7142.6989432157
2037,ProgAnyDisease_AI,N_incDsDc,6114.83472136972,4264.09346813773,6808.21171206414
2038,ProgAnyDisease_AI,N_incDsDc,5824.36661143649,4026.86124339946,6505.8737629615
2039,ProgAnyDisease_AI,N_incDsDc,5561.78278962879,3810.43790643397,6238.3722909422
2040,ProgAnyDisease_AI,N_incDsDc,5191.93532051494,3508.34269074173,5841.53540968118
2041,ProgAnyDisease_AI,N_incDsDc,4837.35423507043,3233.20515484916,5450.94122666344
2042,ProgAnyDisease_AI,N_incDsDc,4523.57031991203,2991.13092031509,5106.37674147599
2043,ProgAnyDisease_AI,N_incDsDc,4240.71480894685,2778.55343233992,4800.86231668132
2044,ProgAnyDisease_AI,N_incDsDc,3993.13420702601,2593.52308208462,4529.13512471919
2045,ProgAnyDisease_AI,N_incDsDc,3772.77694759869,2427.67310058878,4286.43500126472
2046,ProgAnyDisease_AI,N_incDsDc,3573.99432105965,2279.67750923039,4068.42408750392
2047,ProgAnyDisease_AI,N_incDsDc,3393.63357558816,2147.28322096891,3879.69153300196
2048,ProgAnyDisease_AI,N_incDsDc,3238.87267511732,2028.40210141819,3710.77920167798
2049,ProgAnyDisease_AI,N_incDsDc,3093.45678591654,1921.25182216494,3551.27393229527
2050,ProgAnyDisease_AI,N_incDsDc,2958.27724060835,1824.29387852324,3406.07933728352
2023,ProgInfecDisease_AI,N_incDsDc,10419.2236206007,8267.78353716971,11198.2699072724
2024,ProgInfecDisease_AI,N_incDsDc,10142.9289604499,7966.51812624579,10917.267030079
2025,ProgInfecDisease_AI,N_incDsDc,9869.1013686982,7683.00410549786,10652.9773630823
2026,ProgInfecDisease_AI,N_incDsDc,9598.67834519036,7436.76748004343,10401.9319431105
2027,ProgInfecDisease_AI,N_incDsDc,9360.1454059965,7194.0623708656,10163.9162408349
2028,ProgInfecDisease_AI,N_incDsDc,9128.42442187692,6949.94552550903,9935.24594506011
2029,ProgInfecDisease_AI,N_incDsDc,8904.68895608072,6717.99971048321,9717.23516999299
2030,ProgInfecDisease_AI,N_incDsDc,8623.92592292789,6447.9950929473,9436.33071731771
2031,ProgInfecDisease_AI,N_incDsDc,8320.00557888869,6147.44151576037,9112.09101619923
2032,ProgInfecDisease_AI,N_incDsDc,7978.17995439594,5822.36911030687,8758.66337336215
2033,ProgInfecDisease_AI,N_incDsDc,7618.36822237365,5508.65456486715,8394.12760783777
2034,ProgInfecDisease_AI,N_incDsDc,7258.98394178908,5197.29308211164,8021.62665713331
2035,ProgInfecDisease_AI,N_incDsDc,6929.21371393628,4924.96622508785,7689.28561477412
2036,ProgInfecDisease_AI,N_incDsDc,6648.15697266974,4683.62720434645,7395.85780011676
2037,ProgInfecDisease_AI,N_incDsDc,6384.45588201698,4467.83425826159,7133.15592625712
2038,ProgInfecDisease_AI,N_incDsDc,6147.45856801934,4269.40619232834,6894.07833436407
2039,ProgInfecDisease_AI,N_incDsDc,5931.43861660364,4087.65893718275,6673.68833287609
2040,ProgInfecDisease_AI,N_incDsDc,5581.68195090169,3804.85326824608,6320.01801884106
2041,ProgInfecDisease_AI,N_incDsDc,5270.13870475382,3555.20706841251,5969.86815069134
2042,ProgInfecDisease_AI,N_incDsDc,5000.04015715222,3338.69830855233,5673.32893682585
2043,ProgInfecDisease_AI,N_incDsDc,4762.5753926374,3151.08975333939,5416.06169638918
2044,ProgInfecDisease_AI,N_incDsDc,4552.71449008956,2986.71481630744,5189.49229777796
2045,ProgInfecDisease_AI,N_incDsDc,4361.96881978111,2840.74861409358,4987.74220120516
2046,ProgInfecDisease_AI,N_incDsDc,4191.64404113196,2710.68257904244,4807.14095392267
2047,ProgInfecDisease_AI,N_incDsDc,4037.58289473226,2591.83484789872,4643.38792425584
2048,ProgInfecDisease_AI,N_incDsDc,3895.21708005198,2483.28734921261,4492.93825248134
2049,ProgInfecDisease_AI,N_incDsDc,3765.78756608784,2383.56059098837,4354.10310653511
2050,ProgInfecDisease_AI,N_incDsDc,3643.79936275699,2291.45557504243,4225.34308889638
2023,ProgClinDisease_AI,N_incDsDc,10419.2236206007,8267.78353716971,11198.2699072724
2024,ProgClinDisease_AI,N_incDsDc,10142.9289604499,7966.51812624579,10917.267030079
2025,ProgClinDisease_AI,N_incDsDc,9869.1013686982,7683.00410549786,10652.9773630823
2026,ProgClinDisease_AI,N_incDsDc,9598.67834519036,7436.76748004343,10401.9319431105
2027,ProgClinDisease_AI,N_incDsDc,9360.1454059965,7194.0623708656,10163.9162408349
2028,ProgClinDisease_AI,N_incDsDc,9128.42442187692,6949.94552550903,9935.24594506011
2029,ProgClinDisease_AI,N_incDsDc,8904.68895608072,6717.99971048321,9717.23516999299
2030,ProgClinDisease_AI,N_incDsDc,8667.10850719165,6487.53853605769,9491.501077726
2031,ProgClinDisease_AI,N_incDsDc,8439.57163852661,6256.43961436458,9253.37713581724
2032,ProgClinDisease_AI,N_incDsDc,8211.23962402417,6030.08766179173,9016.94370547725
